Num_ID,Gene_ID,transcript_ID,# of transcripts
16977,WBGene00021755,['Y50D7A.5.1'],1
16978,WBGene00021756,"['Y50D7A.8a.1', 'Y50D7A.8b.1']",2
16979,WBGene00021757,['Y50D7A.9.1'],1
16980,WBGene00021758,['Y50D7A.10.1'],1
16981,WBGene00021763,"['Y51F10.2a.1', 'Y51F10.2b.1', 'Y51F10.2c.1']",3
16982,WBGene00021764,"['Y51F10.3a.1', 'Y51F10.3b.1']",2
16983,WBGene00021765,"['Y51F10.4a.1', 'Y51F10.4b.1', 'Y51F10.4c.1', 'Y51F10.4d.1', 'Y51F10.4e.1']",5
16984,WBGene00021766,['Y51F10.5.1'],1
16985,WBGene00021768,['Y51F10.7.1'],1
16986,WBGene00021771,"['Y51F10.10a.1', 'Y51F10.10b.1', 'Y51F10.10c.1', 'Y51F10.10d.1', 'Y51F10.10e.1']",5
16987,WBGene00021772,['Y51H7BM.1.1'],1
16988,WBGene00021773,['Y51H7BR.1.1'],1
16989,WBGene00021774,['Y51H7BR.2.1'],1
16990,WBGene00021776,"['Y51H7BR.4a.1', 'Y51H7BR.4b.1']",2
16991,WBGene00021778,['Y51H7BR.7.1'],1
16992,WBGene00021779,['Y51H7C.1.1'],1
16993,WBGene00021780,['Y51H7C.2.1'],1
16994,WBGene00021781,['Y51H7C.3.1'],1
16995,WBGene00021783,['Y51H7C.5.1'],1
16996,WBGene00021784,"['Y51H7C.6a.1', 'Y51H7C.6b.1', 'Y51H7C.6c.1']",3
16997,WBGene00021785,['Y51H7C.7.1'],1
16998,WBGene00021786,['Y51H7C.8.1'],1
16999,WBGene00021787,['Y51H7C.9.1'],1
17000,WBGene00021788,['Y51H7C.10.1'],1
17001,WBGene00021789,['Y51H7C.11.1'],1
17002,WBGene00021790,"['Y51H7C.12a.1', 'Y51H7C.12b.1']",2
17003,WBGene00021791,"['Y51H7C.13a.1', 'Y51H7C.13b.1']",2
17004,WBGene00021793,['Y52D5A.2.1'],1
17005,WBGene00021794,['Y52E8A.1.1'],1
17006,WBGene00021795,['Y52E8A.2.1'],1
17007,WBGene00021796,['Y52E8A.3.1'],1
17008,WBGene00021797,"['Y52E8A.4a.1', 'Y52E8A.4b.1']",2
17009,WBGene00021798,['Y52E8A.6.1'],1
17010,WBGene00021799,['Y53G8AL.1.1'],1
17011,WBGene00021800,['Y53G8AL.2.1'],1
17012,WBGene00021801,['Y53G8AL.3.1'],1
17013,WBGene00021804,['Y53G8AM.4.1'],1
17014,WBGene00021805,['Y53G8AM.5.1'],1
17015,WBGene00021806,['Y53G8AM.6.1'],1
17016,WBGene00021807,['Y53G8AM.7.1'],1
17017,WBGene00021808,"['Y53G8AM.8a.1', 'Y53G8AM.8b.1']",2
17018,WBGene00021809,['Y53G8AR.1.1'],1
17019,WBGene00021810,"['Y53G8AR.2a.1', 'Y53G8AR.2b.1']",2
17020,WBGene00021811,"['Y53G8AR.3a.1', 'Y53G8AR.3b.1']",2
17021,WBGene00021812,['Y53G8AR.5.1'],1
17022,WBGene00021813,['Y53G8AR.6.1'],1
17023,WBGene00021814,"['Y53G8AR.7a.1', 'Y53G8AR.7b.1']",2
17024,WBGene00021815,"['Y53G8AR.8a.1', 'Y53G8AR.8b.1']",2
17025,WBGene00021816,['Y53G8AR.9.1'],1
17026,WBGene00021817,['Y53G8B.1.1'],1
17027,WBGene00021818,['Y53G8B.2.1'],1
17028,WBGene00021820,"['Y53G8B.4a.1', 'Y53G8B.4b.1']",2
17029,WBGene00021821,['Y54B9A.1.1'],1
17030,WBGene00021826,['Y54E10A.3.1'],1
17031,WBGene00021827,['Y54E10A.5.1'],1
17032,WBGene00021828,['Y54E10A.6.1'],1
17033,WBGene00021829,['Y54E10A.7.1'],1
17034,WBGene00021830,['Y54E10A.10.1'],1
17035,WBGene00021831,"['Y54E10A.11.1', 'Y54E10A.11.2']",2
17036,WBGene00021832,"['Y54E10A.12a.1', 'Y54E10A.12b.1']",2
17037,WBGene00021834,['Y54E10A.16.1'],1
17038,WBGene00021835,"['Y54E10A.17a.1', 'Y54E10A.17b.1']",2
17039,WBGene00021838,['Y54E10BL.3.1'],1
17040,WBGene00021839,['Y54E10BL.5.1'],1
17041,WBGene00021840,"['Y54E10BR.1a.1', 'Y54E10BR.1b.1']",2
17042,WBGene00021841,"['Y54E10BR.2.1', 'Y54E10BR.2.2', 'Y54E10BR.2.3']",3
17043,WBGene00021842,['Y54E10BR.3.1'],1
17044,WBGene00021843,['Y54E10BR.4.1'],1
17045,WBGene00021844,['Y54E10BR.5.1'],1
17046,WBGene00021845,['Y54E10BR.6.1'],1
17047,WBGene00021846,['Y54E10BR.8.1'],1
17048,WBGene00021847,"['Y54F10AL.1a.1', 'Y54F10AL.1b.1']",2
17049,WBGene00021848,['Y54F10AM.1.1'],1
17050,WBGene00021849,['Y54F10AM.5.1'],1
17051,WBGene00021850,"['Y54F10AM.6.1', 'Y54F10AM.6.2']",2
17052,WBGene00021852,['Y54F10AM.8.1'],1
17053,WBGene00021853,['Y54F10AM.11.1'],1
17054,WBGene00021854,['Y54F10AR.1.1'],1
17055,WBGene00021855,['Y54F10AR.2.1'],1
17056,WBGene00021856,['Y54F10BM.1.1'],1
17057,WBGene00021857,['Y54F10BM.2.1'],1
17058,WBGene00021858,['Y54F10BM.3.1'],1
17059,WBGene00021859,"['Y54F10BM.4.1', 'Y54F10BM.4.2']",2
17060,WBGene00021860,['Y54F10BM.5.1'],1
17061,WBGene00021861,"['Y54F10BM.6a.1', 'Y54F10BM.6b.1']",2
17062,WBGene00021862,['Y54F10BM.7.1'],1
17063,WBGene00021863,['Y54F10BM.9.1'],1
17064,WBGene00021864,['Y54F10BM.10.1'],1
17065,WBGene00021865,"['Y54F10BM.11.1', 'Y54F10BM.11.2']",2
17066,WBGene00021866,['Y54F10BM.12.1'],1
17067,WBGene00021867,['Y54F10BM.13.1'],1
17068,WBGene00021868,"['Y54G2A.2a.1', 'Y54G2A.2b.1', 'Y54G2A.2c.1', 'Y54G2A.2d.1']",4
17069,WBGene00021869,"['Y54G2A.3a.1', 'Y54G2A.3b.1']",2
17070,WBGene00021870,['Y54G2A.4.1'],1
17071,WBGene00021871,"['Y54G2A.5a.1', 'Y54G2A.5b.1', 'Y54G2A.5c.1']",3
17072,WBGene00021872,"['Y54G2A.6a.1', 'Y54G2A.6b.1']",2
17073,WBGene00021873,"['Y54G2A.8a.1', 'Y54G2A.8b.1']",2
17074,WBGene00021875,"['Y54G2A.10a.1', 'Y54G2A.10b.1', 'Y54G2A.10b.2']",3
17075,WBGene00021876,"['Y54G2A.11a.1', 'Y54G2A.11b.1', 'Y54G2A.11b.2', 'Y54G2A.11b.3']",4
17076,WBGene00021877,['Y54G2A.12.1'],1
17077,WBGene00021878,['Y54G2A.13.1'],1
17078,WBGene00021879,"['Y54G2A.14.1', 'Y54G2A.14.2']",2
17079,WBGene00021880,['Y54G2A.15.1'],1
17080,WBGene00021881,"['Y54G2A.16a.1', 'Y54G2A.16b.1', 'Y54G2A.16c.1']",3
17081,WBGene00021882,"['Y54G2A.17a.1', 'Y54G2A.17a.2', 'Y54G2A.17a.3', 'Y54G2A.17b.1', 'Y54G2A.17c.1']",5
17082,WBGene00021883,['Y54G2A.18.1'],1
17083,WBGene00021884,['Y54G2A.19.1'],1
17084,WBGene00021887,['Y54G2A.22.1'],1
17085,WBGene00021888,['Y54G2A.23.1'],1
17086,WBGene00021890,"['Y54G2A.26a.1', 'Y54G2A.26b.1', 'Y54G2A.26c.1']",3
17087,WBGene00021892,"['Y54G2A.28a.1', 'Y54G2A.28b.1', 'Y54G2A.28c.1']",3
17088,WBGene00021893,['Y54G2A.29.1'],1
17089,WBGene00021894,"['Y54G2A.32.1', 'Y54G2A.32.2']",2
17090,WBGene00021895,"['Y54G2A.33.1', 'Y54G2A.33.2']",2
17091,WBGene00021897,"['Y54G2A.35a.1', 'Y54G2A.35b.1']",2
17092,WBGene00021898,"['Y54G2A.36.1', 'Y54G2A.36.2', 'Y54G2A.36.3', 'Y54G2A.36.4', 'Y54G2A.36.5']",5
17093,WBGene00021899,"['Y54H5A.1.1', 'Y54H5A.1.2']",2
17094,WBGene00021900,['Y54H5A.2.1'],1
17095,WBGene00021901,['Y54H5A.3.1'],1
17096,WBGene00021902,['Y54H5A.4.1'],1
17097,WBGene00021904,['Y55B1AL.2.1'],1
17098,WBGene00021905,"['Y55B1AL.3a.1', 'Y55B1AL.3b.1', 'Y55B1AL.3b.2', 'Y55B1AL.3b.3']",4
17099,WBGene00021906,"['Y55B1AR.2a.1', 'Y55B1AR.2b.1', 'Y55B1AR.2c.1', 'Y55B1AR.2d.1']",4
17100,WBGene00021908,['Y55B1AR.4.1'],1
17101,WBGene00021909,"['Y55B1BL.1a.1', 'Y55B1BL.1a.2', 'Y55B1BL.1b.1']",3
17102,WBGene00021910,"['Y55B1BM.1a.1', 'Y55B1BM.1b.1', 'Y55B1BM.1c.1']",3
17103,WBGene00021911,['Y55B1BR.1.1'],1
17104,WBGene00021912,['Y55B1BR.2.1'],1
17105,WBGene00021913,['Y55B1BR.3.1'],1
17106,WBGene00021914,['Y55B1BR.4.1'],1
17107,WBGene00021915,"['Y55D5A.1a.1', 'Y55D5A.1b.1', 'Y55D5A.1b.2', 'Y55D5A.1b.3', 'Y55D5A.1b.4']",5
17108,WBGene00021917,['Y55D5A.3.1'],1
17109,WBGene00021918,['Y55D5A.4.1'],1
17110,WBGene00021919,['Y55D5A.6.1'],1
17111,WBGene00021920,['Y55F3AM.1.1'],1
17112,WBGene00021921,"['Y55F3AM.3a.1', 'Y55F3AM.3c.1', 'Y55F3AM.3c.2', 'Y55F3AM.3c.3', 'Y55F3AM.3c.4']",5
17113,WBGene00021922,"['Y55F3AM.4a.1', 'Y55F3AM.4b.1']",2
17114,WBGene00021923,['Y55F3AM.5.1'],1
17115,WBGene00021925,"['Y55F3AM.8a.1', 'Y55F3AM.8b.1']",2
17116,WBGene00021926,"['Y55F3AM.9a.1', 'Y55F3AM.9b.1']",2
17117,WBGene00021927,['Y55F3AM.10.1'],1
17118,WBGene00021928,"['Y55F3AM.11.1', 'Y55F3AM.11.2']",2
17119,WBGene00021929,['Y55F3AM.12.1'],1
17120,WBGene00021930,['Y55F3AM.13.1'],1
17121,WBGene00021931,"['Y55F3AM.14.1', 'Y55F3AM.14.2']",2
17122,WBGene00021932,['Y55F3AR.1.1'],1
17123,WBGene00021933,['Y55F3AR.2.1'],1
17124,WBGene00021934,"['Y55F3AR.3a.1', 'Y55F3AR.3b.1']",2
17125,WBGene00021935,['Y55F3BL.1.1'],1
17126,WBGene00021936,"['Y55F3BL.2a.1', 'Y55F3BL.2b.1']",2
17127,WBGene00021938,['Y55F3BR.1.1'],1
17128,WBGene00021939,"['Y55F3BR.2a.1', 'Y55F3BR.2b.1', 'Y55F3BR.2c.1']",3
17129,WBGene00021941,"['Y55F3BR.4a.1', 'Y55F3BR.4b.1']",2
17130,WBGene00021942,"['Y55F3BR.5a.1', 'Y55F3BR.5b.1', 'Y55F3BR.5c.1']",3
17131,WBGene00021943,"['Y55F3BR.6a.1', 'Y55F3BR.6a.2', 'Y55F3BR.6a.3', 'Y55F3BR.6b.1']",4
17132,WBGene00021945,"['Y55F3BR.8a.1', 'Y55F3BR.8b.1']",2
17133,WBGene00021947,['Y55F3C.2.1'],1
17134,WBGene00021948,"['Y55F3C.3a.1', 'Y55F3C.3c.1', 'Y55F3C.3d.1', 'Y55F3C.3e.1', 'Y55F3C.3f.1', 'Y55F3C.3g.1']",6
17135,WBGene00021949,['Y55F3C.5.1'],1
17136,WBGene00021950,"['Y55F3C.7a.1', 'Y55F3C.7b.1']",2
17137,WBGene00021951,['Y55F3C.8.1'],1
17138,WBGene00021952,['Y55H10A.1.1'],1
17139,WBGene00021953,['Y55H10A.2.1'],1
17140,WBGene00021956,"['Y57E12AL.1a.1', 'Y57E12AL.1a.2', 'Y57E12AL.1b.1', 'Y57E12AL.1b.2']",4
17141,WBGene00021957,['Y57E12AL.2.1'],1
17142,WBGene00021958,['Y57E12AL.4.1'],1
17143,WBGene00021959,"['Y57E12AL.6.1', 'Y57E12AL.6.2']",2
17144,WBGene00021960,['Y57E12AM.1.1'],1
17145,WBGene00021961,['Y57E12B.1.1'],1
17146,WBGene00021963,['Y57E12B.3.1'],1
17147,WBGene00021964,['Y57E12B.4.1'],1
17148,WBGene00021965,"['Y57G7A.1.1', 'Y57G7A.1.2']",2
17149,WBGene00021966,['Y57G7A.2.1'],1
17150,WBGene00021967,"['Y57G7A.3a.1', 'Y57G7A.3b.1']",2
17151,WBGene00021968,['Y57G7A.5.1'],1
17152,WBGene00021969,['Y57G7A.6.1'],1
17153,WBGene00021970,['Y57G7A.7.1'],1
17154,WBGene00021972,['Y57G7A.9.1'],1
17155,WBGene00021973,['Y57G7A.10.1'],1
17156,WBGene00021974,['Y57G7A.11.1'],1
17157,WBGene00021975,"['Y58A7A.1a.1', 'Y58A7A.1b.1']",2
17158,WBGene00021976,['Y58A7A.2.1'],1
17159,WBGene00021977,"['Y58A7A.3.1', 'Y58A7A.3.2']",2
17160,WBGene00021978,['Y58A7A.4.1'],1
17161,WBGene00021979,['Y58A7A.5.1'],1
17162,WBGene00021980,['Y58A7A.6.1'],1
17163,WBGene00021981,['Y58G8A.1.1'],1
17164,WBGene00021983,"['Y58G8A.4a.1', 'Y58G8A.4b.1']",2
17165,WBGene00021984,['Y59C2A.1.1'],1
17166,WBGene00021985,"['Y59C2A.2a.1', 'Y59C2A.2b.1']",2
17167,WBGene00021986,['Y59C2A.3.1'],1
17168,WBGene00021987,['Y59E1A.1.1'],1
17169,WBGene00021988,['Y59E1A.2.1'],1
17170,WBGene00021992,['Y59E9AL.1.1'],1
17171,WBGene00021993,['Y59E9AL.3.1'],1
17172,WBGene00021994,['Y59E9AL.4.1'],1
17173,WBGene00021996,['Y59E9AL.6.1'],1
17174,WBGene00021997,['Y59E9AR.1.1'],1
17175,WBGene00021998,['Y59E9AR.2.1'],1
17176,WBGene00021999,['Y59E9AR.4.1'],1
17177,WBGene00022000,['Y59E9AR.5.1'],1
17178,WBGene00022002,['Y59E9AR.7.1'],1
17179,WBGene00022003,['Y59E9AR.8.1'],1
17180,WBGene00022004,"['Y59H11AL.1a.1', 'Y59H11AL.1b.1']",2
17181,WBGene00022005,['Y59H11AM.1.1'],1
17182,WBGene00022006,['Y59H11AM.2.1'],1
17183,WBGene00022007,['Y59H11AM.3.1'],1
17184,WBGene00022008,['Y59H11AM.4.1'],1
17185,WBGene00022010,"['Y59H11AR.2a.1', 'Y59H11AR.2b.1']",2
17186,WBGene00022011,['Y59H11AR.3.1'],1
17187,WBGene00022012,['Y59H11AR.4.1'],1
17188,WBGene00022013,['Y60C6A.1.1'],1
17189,WBGene00022014,"['Y61A9LA.1a.1', 'Y61A9LA.1b.1']",2
17190,WBGene00022015,"['Y61A9LA.3a.1', 'Y61A9LA.3c.1', 'Y61A9LA.3d.1', 'Y61A9LA.3e.1', 'Y61A9LA.3f.1']",5
17191,WBGene00022016,['Y61A9LA.4.1'],1
17192,WBGene00022018,"['Y61A9LA.7a.1', 'Y61A9LA.7b.1']",2
17193,WBGene00022019,"['Y61A9LA.8a.1', 'Y61A9LA.8b.1']",2
17194,WBGene00022020,['Y61A9LA.9.1'],1
17195,WBGene00022021,['Y61A9LA.10.1'],1
17196,WBGene00022022,"['Y61A9LA.11a.1', 'Y61A9LA.11b.1']",2
17197,WBGene00022024,['Y64H9A.2.1'],1
17198,WBGene00022025,['Y65B4A.1.1'],1
17199,WBGene00022026,"['Y65B4A.2a.1', 'Y65B4A.2b.1', 'Y65B4A.2c.1']",3
17200,WBGene00022027,['Y65B4A.3.1'],1
17201,WBGene00022028,"['Y65B4A.4.1', 'Y65B4A.4.2', 'Y65B4A.4.3']",3
17202,WBGene00022029,"['Y65B4A.6a.1', 'Y65B4A.6b.1']",2
17203,WBGene00022030,"['Y65B4A.7a.1', 'Y65B4A.7b.1']",2
17204,WBGene00022031,['Y65B4A.8.1'],1
17205,WBGene00022032,"['Y65B4A.9a.1', 'Y65B4A.9b.1']",2
17206,WBGene00022033,['Y65B4BL.1.1'],1
17207,WBGene00022034,"['Y65B4BL.2a.1', 'Y65B4BL.2b.1']",2
17208,WBGene00022035,"['Y65B4BL.3a.1', 'Y65B4BL.3b.1']",2
17209,WBGene00022036,['Y65B4BL.4.1'],1
17210,WBGene00022037,"['Y65B4BL.5a.1', 'Y65B4BL.5b.1', 'Y65B4BL.5c.1']",3
17211,WBGene00022038,"['Y65B4BL.6a.1', 'Y65B4BL.6b.1']",2
17212,WBGene00022039,"['Y65B4BL.7a.1', 'Y65B4BL.7a.2', 'Y65B4BL.7b.1', 'Y65B4BL.7c.1']",4
17213,WBGene00022040,['Y65B4BR.1.1'],1
17214,WBGene00022042,['Y65B4BR.5.1'],1
17215,WBGene00022043,['Y65B4BR.8.1'],1
17216,WBGene00022044,"['Y66H1A.2a.1', 'Y66H1A.2b.1']",2
17217,WBGene00022045,['Y66H1A.3.1'],1
17218,WBGene00022046,['Y66H1A.4.1'],1
17219,WBGene00022047,['Y66H1A.5.1'],1
17220,WBGene00022048,"['Y66H1B.2a.1', 'Y66H1B.2b.1', 'Y66H1B.2c.1', 'Y66H1B.2f.1', 'Y66H1B.2g.1', 'Y66H1B.2h.1', 'Y66H1B.2i.1', 'Y66H1B.2j.1', 'Y66H1B.2k.1', 'Y66H1B.2l.1', 'Y66H1B.2m.1', 'Y66H1B.2n.1', 'Y66H1B.2o.1', 'Y66H1B.2p.1', 'Y66H1B.2q.1', 'Y66H1B.2r.1', 'Y66H1B.2s.1', 'Y66H1B.2t.1']",18
17221,WBGene00022051,"['Y67D2.1.1', 'Y67D2.1.2']",2
17222,WBGene00022052,['Y67D2.2.1'],1
17223,WBGene00022053,['Y67D2.3.1'],1
17224,WBGene00022054,"['Y67D2.4a.1', 'Y67D2.4b.1', 'Y67D2.4b.2', 'Y67D2.4b.3', 'Y67D2.4b.4', 'Y67D2.4b.5', 'Y67D2.4b.6', 'Y67D2.4b.7', 'Y67D2.4b.8', 'Y67D2.4b.9', 'Y67D2.4c.1']",11
17225,WBGene00022055,['Y67D2.5.1'],1
17226,WBGene00022056,['Y67D2.6.1'],1
17227,WBGene00022057,['Y67D2.7.1'],1
17228,WBGene00022059,"['Y67D8A.2a.1', 'Y67D8A.2b.1', 'Y67D8A.2c.1', 'Y67D8A.2d.1', 'Y67D8A.2e.1', 'Y67D8A.2f.1', 'Y67D8A.2g.1', 'Y67D8A.2h.1', 'Y67D8A.2i.1', 'Y67D8A.2j.1', 'Y67D8A.2k.1', 'Y67D8A.2l.1']",12
17229,WBGene00022060,['Y67D8A.3.1'],1
17230,WBGene00022061,"['Y67D8B.1a.1', 'Y67D8B.1b.1']",2
17231,WBGene00022062,['Y67D8B.2.1'],1
17232,WBGene00022063,"['Y67D8B.4a.1', 'Y67D8B.4b.1']",2
17233,WBGene00022064,['Y67D8B.5.1'],1
17234,WBGene00022066,['Y67D8C.2.1'],1
17235,WBGene00022067,"['Y67D8C.3a.1', 'Y67D8C.3b.1', 'Y67D8C.3c.1', 'Y67D8C.3d.1']",4
17236,WBGene00022069,"['Y67D8C.5a.1', 'Y67D8C.5b.1', 'Y67D8C.5c.1', 'Y67D8C.5d.1', 'Y67D8C.5e.1', 'Y67D8C.5f.1', 'Y67D8C.5g.1', 'Y67D8C.5h.1']",8
17237,WBGene00022070,['Y67D8C.6.1'],1
17238,WBGene00022071,['Y67D8C.7.1'],1
17239,WBGene00022072,['Y67D8C.8.1'],1
17240,WBGene00022073,"['Y67D8C.9a.1', 'Y67D8C.9b.1']",2
17241,WBGene00022074,"['Y69A2AR.1a.1', 'Y69A2AR.1b.1', 'Y69A2AR.1g.1', 'Y69A2AR.1h.1', 'Y69A2AR.1i.1']",5
17242,WBGene00022075,['Y69A2AR.3.1'],1
17243,WBGene00022076,['Y69A2AR.5.1'],1
17244,WBGene00022077,['Y69A2AR.6.1'],1
17245,WBGene00022078,"['Y69A2AR.7a.1', 'Y69A2AR.7b.1', 'Y69A2AR.7c.1']",3
17246,WBGene00022083,['Y69A2AR.12.1'],1
17247,WBGene00022086,['Y69A2AR.15.1'],1
17248,WBGene00022087,"['Y69A2AR.16a.1', 'Y69A2AR.16b.1', 'Y69A2AR.16c.1', 'Y69A2AR.16d.1']",4
17249,WBGene00022089,"['Y69A2AR.18.1', 'Y69A2AR.18.2']",2
17250,WBGene00022090,"['Y69A2AR.19a.1', 'Y69A2AR.19b.1', 'Y69A2AR.19c.1']",3
17251,WBGene00022092,['Y69A2AR.21.1'],1
17252,WBGene00022093,['Y69A2AR.22.1'],1
17253,WBGene00022094,['Y69A2AR.23.1'],1
17254,WBGene00022095,['Y69A2AR.24.1'],1
17255,WBGene00022096,['Y69A2AR.25.1'],1
17256,WBGene00022097,['Y69A2AR.26.1'],1
17257,WBGene00022099,['Y69A2AR.28.1'],1
17258,WBGene00022100,['Y69A2AR.31.1'],1
17259,WBGene00022101,"['Y69A2AR.32a.1', 'Y69A2AR.32b.1', 'Y69A2AR.32c.1']",3
17260,WBGene00022102,['Y69F12A.1.1'],1
17261,WBGene00022103,"['Y71D11A.1a.1', 'Y71D11A.1b.1']",2
17262,WBGene00022104,"['Y71D11A.3a.1', 'Y71D11A.3b.1']",2
17263,WBGene00022106,['Y71D11A.5.1'],1
17264,WBGene00022107,['Y71F9AL.1.1'],1
17265,WBGene00022108,['Y71F9AL.2.1'],1
17266,WBGene00022110,['Y71F9AL.4.1'],1
17267,WBGene00022111,['Y71F9AL.6.1'],1
17268,WBGene00022112,['Y71F9AL.7.1'],1
17269,WBGene00022113,['Y71F9AL.8.1'],1
17270,WBGene00022114,['Y71F9AL.9.1'],1
17271,WBGene00022115,"['Y71F9AL.10a.1', 'Y71F9AL.10b.1', 'Y71F9AL.10c.1', 'Y71F9AL.10d.1', 'Y71F9AL.10e.1']",5
17272,WBGene00022117,"['Y71F9AL.12a.1', 'Y71F9AL.12b.1', 'Y71F9AL.12c.1', 'Y71F9AL.12d.1', 'Y71F9AL.12e.1', 'Y71F9AL.12f.1', 'Y71F9AL.12g.1', 'Y71F9AL.12h.1']",8
17273,WBGene00022118,"['Y71F9AL.14.1', 'Y71F9AL.14.2']",2
17274,WBGene00022119,['Y71F9AL.17.1'],1
17275,WBGene00022121,"['Y71F9AM.4a.1', 'Y71F9AM.4b.1']",2
17276,WBGene00022122,['Y71F9AM.6.1'],1
17277,WBGene00022123,['Y71F9AR.2.1'],1
17278,WBGene00022124,['Y71F9AR.3.1'],1
17279,WBGene00022125,['Y71F9B.1.1'],1
17280,WBGene00022126,"['Y71F9B.2a.1', 'Y71F9B.2b.1']",2
17281,WBGene00022127,['Y71F9B.3.1'],1
17282,WBGene00022128,"['Y71F9B.6b.1', 'Y71F9B.6c.1', 'Y71F9B.6d.1', 'Y71F9B.6e.1']",4
17283,WBGene00022129,"['Y71F9B.8a.1', 'Y71F9B.8e.1']",2
17284,WBGene00022130,"['Y71F9B.9a.1', 'Y71F9B.9b.1']",2
17285,WBGene00022131,"['Y71F9B.13a.1', 'Y71F9B.13c.1']",2
17286,WBGene00022133,['Y71F9B.15.1'],1
17287,WBGene00022134,"['Y71G10AL.1a.1', 'Y71G10AL.1b.1']",2
17288,WBGene00022138,"['Y71G12A.2a.1', 'Y71G12A.2b.1', 'Y71G12A.2c.1', 'Y71G12A.2c.2', 'Y71G12A.2c.3', 'Y71G12A.2c.4']",6
17289,WBGene00022139,"['Y71G12A.3a.1', 'Y71G12A.3b.1']",2
17290,WBGene00022140,['Y71G12A.4.1'],1
17291,WBGene00022141,"['Y71G12B.1a.1', 'Y71G12B.1b.1']",2
17292,WBGene00022142,['Y71G12B.2.1'],1
17293,WBGene00022143,['Y71G12B.3.1'],1
17294,WBGene00022144,['Y71G12B.4.1'],1
17295,WBGene00022145,['Y71G12B.5a.1'],1
17296,WBGene00022146,"['Y71G12B.6a.1', 'Y71G12B.6b.1']",2
17297,WBGene00022148,['Y71G12B.8.1'],1
17298,WBGene00022149,"['Y71G12B.9a.1', 'Y71G12B.9b.1', 'Y71G12B.9c.1']",3
17299,WBGene00022150,['Y71G12B.10.1'],1
17300,WBGene00022152,"['Y71G12B.12a.1', 'Y71G12B.12b.1', 'Y71G12B.12c.1']",3
17301,WBGene00022153,['Y71G12B.13.1'],1
17302,WBGene00022154,['Y71G12B.16.1'],1
17303,WBGene00022155,['Y71G12B.17.1'],1
17304,WBGene00022156,"['Y71G12B.18a.1', 'Y71G12B.18b.1']",2
17305,WBGene00022157,['Y71G12B.22.1'],1
17306,WBGene00022158,"['Y71G12B.23a.1', 'Y71G12B.23b.1']",2
17307,WBGene00022159,"['Y71G12B.24a.1', 'Y71G12B.24b.1']",2
17308,WBGene00022160,"['Y71G12B.25a.1', 'Y71G12B.25b.1']",2
17309,WBGene00022161,"['Y71G12B.26a.1', 'Y71G12B.26b.1']",2
17310,WBGene00022162,['Y71G12B.27.1'],1
17311,WBGene00022165,['Y71H2AL.2.1'],1
17312,WBGene00022166,['Y71H2AM.1.1'],1
17313,WBGene00022167,"['Y71H2AM.2.1', 'Y71H2AM.2.2', 'Y71H2AM.2.3']",3
17314,WBGene00022168,['Y71H2AM.3.1'],1
17315,WBGene00022169,['Y71H2AM.4.1'],1
17316,WBGene00022170,"['Y71H2AM.5.1', 'Y71H2AM.5.2']",2
17317,WBGene00022171,"['Y71H2AM.6a.1', 'Y71H2AM.6b.1']",2
17318,WBGene00022172,['Y71H2AM.7.1'],1
17319,WBGene00022173,['Y71H2AM.8.1'],1
17320,WBGene00022174,['Y71H2AM.9.1'],1
17321,WBGene00022175,['Y71H2AM.10.1'],1
17322,WBGene00022176,['Y71H2AM.11.1'],1
17323,WBGene00022177,['Y71H2AM.12.1'],1
17324,WBGene00022178,['Y71H2AM.13.1'],1
17325,WBGene00022179,"['Y71H2AM.14a.1', 'Y71H2AM.14a.2', 'Y71H2AM.14a.3', 'Y71H2AM.14b.1']",4
17326,WBGene00022180,"['Y71H2AM.15a.1', 'Y71H2AM.15b.1']",2
17327,WBGene00022181,['Y71H2AM.16.1'],1
17328,WBGene00022182,['Y71H2AM.17.1'],1
17329,WBGene00022185,"['Y71H2AM.20a.1', 'Y71H2AM.20b.1', 'Y71H2AM.20b.2', 'Y71H2AM.20b.3']",4
17330,WBGene00022188,['Y71H2AR.1.1'],1
17331,WBGene00022189,['Y71H2AR.2.1'],1
17332,WBGene00022190,['Y71H2AR.3.1'],1
17333,WBGene00022191,['Y71H2B.1.1'],1
17334,WBGene00022192,['Y71H2B.2.1'],1
17335,WBGene00022193,['Y71H2B.3.1'],1
17336,WBGene00022194,['Y71H2B.4.1'],1
17337,WBGene00022195,['Y71H2B.5.1'],1
17338,WBGene00022196,['Y71H2B.7.1'],1
17339,WBGene00022197,['Y71H2B.8.1'],1
17340,WBGene00022198,"['Y71H2B.11.1', 'Y71H2B.11.2', 'Y71H2B.11.3']",3
17341,WBGene00022199,['Y71H10A.1a.1'],1
17342,WBGene00022200,"['Y71H10A.2.1', 'Y71H10A.2.2', 'Y71H10A.2.3', 'Y71H10A.2.4']",4
17343,WBGene00022201,"['Y71H10B.1a.1', 'Y71H10B.1a.2', 'Y71H10B.1b.1', 'Y71H10B.1c.1']",4
17344,WBGene00022202,"['Y72A10A.1a.1', 'Y72A10A.1a.2', 'Y72A10A.1b.1', 'Y72A10A.1c.1']",4
17345,WBGene00022203,['Y73B3A.1.1'],1
17346,WBGene00022206,['Y73B3A.4.1'],1
17347,WBGene00022207,['Y73B3A.5.1'],1
17348,WBGene00022210,['Y73B3A.8.1'],1
17349,WBGene00022213,['Y73B3A.11.1'],1
